GEOID,outage_duration_hr,mean_cust_affected,cust_affected_flag
06029003306,7.84,8,0
06089011803,5.83,30,0
06023010300,0.83,1,0
06057000401,2.17,4,0
06057000401,6,9,0
06085506401,6,1,0
06089012400,29.33,1,0
06061020200,0.5,93,1
06009000501,2.66,1,0
06001406300,0,1,0
06023010700,8.83,1.5,0
06029000400,2.5,1,0
06007002400,0.66,11.5,0
06019003104,1.16,1,0
06085506803,0,1,0
06089011803,1.16,1,0
06013345102,1.83,1,0
06089012500,31.84,28,0
06023000900,46.66,1,0
06019006403,24.33,284,1
06053011102,1,1,0
06023000900,5.5,1,0
06083002210,1.16,1,0
06009000400,0,16,0
06023010800,1.83,1,0
06075010200,0.17,1,0
06079010202,2,1,0
06055200201,0.83,1,0
06009000400,30.33,16,0
06109002100,0.67,1,0
06023001300,56.67,1.5,0
06081601300,1.68,45,0
06019004701,1.84,1,0
06115041100,0,2,0
06087101000,5.5,1,0
06019006403,28.51,1,0
06009000501,0.67,11,0
06013343003,0,1,0
06039000108,0.17,176,1
06055201900,0.67,1,0
06017031406,3.34,1,0
06087100200,0.5,1,0
06079012704,1.17,1,0
06083002009,4.67,1,0
06023010300,47.84,1,0
06083002404,2.5,1,0
06057000701,0.67,1,0
06009000400,50.33,53,0
06089011803,0,1,0
06017031406,3,1,0
06023000700,10.34,6,0
06043000302,2,1,0
06097152701,1.17,21.5,0
06085509105,5.67,1,0
06107000100,0.33,1,0
06087100200,4.66,1,0
06023010102,31.5,59,0
06081600100,0,1919,1
06017030801,2.84,1,0
06089011803,0.83,1,0
06017030603,4.66,1,0
06023010400,2.67,1,0
06039000108,7.33,2,0
06019006403,33.33,1,0
06053010101,6,4,0
06017031301,5.67,1,0
06013353001,0.34,1634,1
06053011900,0.51,1,0
06075026001,0.17,1,0
06109003100,1.01,1,0
06087100300,0.33,52,0
06075026004,0.17,1,0
06075026004,0,1,0
06017031301,23.5,18,0
06089012500,49,82.5,1
06023010300,1.5,1,0
06089012500,47.83,3.5,0
06061022013,4,1,0
06023000500,7.5,1,0
06089012500,27,13,0
06089011803,1,1,0
06045010200,3.17,1.5,0
06053014601,3.67,1,0
06089012500,29.5,72.5,1
06029003306,8.34,1,0
06053011202,0.67,1,0
06087122002,0.68,100,1
06005000102,1.34,1,0
06089012500,31.67,5,0
06089011803,0.33,2.5,0
06053011102,0.33,1,0
06013376000,2,1,0
06057000802,0.83,1,0
06109003200,1.17,1,0
06017030602,0.83,8,0
06109003200,1.67,1,0
06053010804,3.51,293.5,1
06077002202,1.16,1,0
06043000400,0,1,0
06109003200,2.83,1,0
06089012000,1.67,2,0
06005000102,9.33,87,1
06081600100,0.83,1919,1
06085506603,0.83,1,0
06045010200,0.34,14,0
06017031402,22.84,1,0
06001436700,0.5,1,0
06081600100,0.66,3439,1
06075026404,0.83,91,1
06013347000,4.17,201,1
06013354002,0.33,1,0
06023000300,1.84,94,1
06001406700,2,1,0
06081600300,0.83,1,0
06043000302,3.5,1,0
06019006402,1.84,33,0
06057000802,1,1,0
06023010800,0.17,1,0
06097153703,0.83,1,0
06057000900,0,1,0
06057000701,1.34,1,0
06057000900,0,1,0
06057000900,0,1,0
06089012500,3.33,7,0
06057000900,0,1,0
06013356002,0.17,1,0
06057000900,0,1,0
06081600401,0.66,1,0
06095250601,0.82,1,0
06057000701,0.99,6.5,0
06057000900,0,1059,1
06019008000,2.16,1,0
06085508001,3.67,1,0
06005000101,5.99,28,0
06053000104,1.33,1,0
06023000600,5.34,1,0
06017031301,1.17,1648,1
06023010300,68.83,1,0
06017031406,1.99,1,0
06087122300,1.66,1.5,0
06053010702,1.33,1,0
06023010300,0.67,1,0
06001407102,0.16,1,0
06017031402,0.16,1,0
06017030603,1.66,1,0
06057000900,0,1,0
06001450400,1.17,1,0
06023010600,6.17,1,0
06047001902,0.84,1,0
06089012303,1.67,1,0
06013303103,2.34,2,0
06109003100,2.17,1,0
06057000701,2.84,20,0
06085506603,0.17,1,0
06061020200,24.34,213,1
06023010600,28.67,3.5,0
06085506603,0.17,1,0
06057000801,22.5,1,0
06085506603,0,1,0
06109002100,1.5,1,0
06017031406,1.5,1,0
06087110501,2.67,1,0
06085506603,0,1,0
06109002200,1.5,1,0
06109002200,0.5,28,0
06109002200,0.5,2,0
06109002200,0.5,1,0
06109002200,0.84,2,0
06085506603,0,1,0
06109003100,2.5,40,0
06089012500,1.67,1,0
06089012500,0,1,0
06089012500,0.84,1,0
06057000900,0,1,0
06023000900,45.16,1,0
06023010200,29.17,29,0
06023010200,29.17,5,0
06019003701,0.51,1,0
06085506603,0,1,0
06019008502,5,1,0
06005000101,29.66,119,1
06089011803,1,1,0
06089011803,6.17,1,0
06089011803,0,1,0
06089011803,0,1,0
06081600401,0.17,1,0
06057000802,0,5,0
06013313103,1.84,1,0
06061020200,5.5,1,0
06103000200,0.84,1,0
06013363000,3.34,14,0
06005000101,28.83,6,0
06023000900,0.67,4,0
06085506603,0,1,0
06023000800,10.67,1,0
06023010300,32.16,2,0
06023010200,5.84,9,0
06085506603,0,1,0
06009000501,2,1,0
06091010000,3,1,0
06019006403,25.67,6,0
06005000101,0.34,1,0
06109002200,0,1,0
06039000400,0.33,1,0
06023000900,0,1,0
06023000900,0,1,0
06103000100,3.32,1,0
06085503504,1.66,1,0
06009000501,5.33,1,0
06045011102,0,1,0
06019001413,0,1,0
06103000200,0.66,1,0
06089011803,1.5,2,0
06029003115,0.49,1,0
06019001600,0,1,0
06033000100,1.83,1,0
06089012400,22.83,30,0
06109003200,0.66,1,0
06019001500,2.67,165,1
06023000200,3.34,1,0
06013347000,2.33,1,0
06047001402,0.33,1,0
06043000101,2.33,2,0
06083002404,4.66,1,0
06023000800,0.49,1,0
06009000400,0.66,1,0
06009000501,2.16,2.5,0
06043000400,5.01,1,0
06023000800,1.17,41.5,0
06087122300,4.83,2,0
06007001900,0.84,1,0
06107000100,0.33,1,0
06009000300,27.17,143,1
06057000401,4.17,3,0
06023010200,24.33,54,0
06109002200,0.34,1,0
06017031405,2.84,447.5,1
06007002000,1.83,1,0
06061022002,2.17,1,0
06023010200,43.17,2,0
06061021901,1.5,14,0
06061022002,1.33,1,0
06023000300,25.67,47.5,0
06017031302,1.33,1,0
06009000503,0,13,0
06109003100,0.5,1,0
06007001600,24.17,3.5,0
06085506703,0.67,1,0
06061021902,1.16,1,0
06005000102,28.83,1,0
06023000900,22,15,0
06075047901,1.67,1,0
06013347000,1.5,1,0
06023000800,0,1,0
06023010800,1.83,1,0
06087121100,3,18,0
06017031302,0.5,1,0
06085501000,0.84,1,0
06013373000,1.33,1,0
06061022013,1.5,16,0
06109003200,1.5,1,0
06023000700,1.83,1,0
06023000700,25,16,0
06085511915,1,1,0
06033001300,1.5,1,0
06103001000,1.33,1,0
06033000100,0.5,1,0
06053014800,19.16,29,0
06005000101,1.33,1,0
06075026003,0.5,1,0
06085506202,0.66,1,0
06109003200,4.33,3,0
06017030803,2.16,1,0
06001409900,0,1,0
06005000102,0.83,35,0
06017031302,2.5,1,0
06045011002,1.33,1,0
06023010200,49.33,17,0
06089011803,0.33,1,0
06033000100,0.17,2,0
06109002100,3.67,32.5,0
06109002100,0.67,2,0
06075026001,0.33,1,0
06017031302,1.16,1,0
06039000102,1.5,160,1
06109003100,1.33,1,0
06057000702,1.16,1,0
06041130202,1.83,1,0
06019007700,1.17,3.5,0
06085504506,0.66,1,0
06109002200,3.17,32,0
06023010200,43.99,30,0
06023010700,0.17,0,0
06029004500,44.33,26,0
06109002200,0,20,0
06053010701,2,99,1
06001441100,2.67,18,0
06023010200,0.67,1,0
06013360102,0.83,1,0
06079012304,1.67,4,0
06079012304,8.17,1,0
06023010700,24.34,2,0
06085512305,0.34,1,0
06043000101,0.16,2,0
06097153600,0.5,1,0
06023010700,4.34,1,0
06023010700,1.5,13,0
06023010700,1.17,196,1
06081605400,0.16,1,0
06075011200,0.16,1,0
06085503315,0.34,1,0
06075035202,0.34,1,0
06013358000,0.84,1,0
06109002100,2.17,9,0
06109003200,1.83,1,0
06023010200,0.66,265.5,1
06023010800,16.83,1,0
06023010501,0,342,1
06053011602,3.33,1,0
06079012505,0.99,1,0
06053011502,2.5,1,0
06023010200,40,24,0
06077005106,1.34,2.5,0
06007001600,17.5,1,0
06081605400,0,1,0
06019001408,2.83,1,0
06023010700,0.33,1,0
06109002200,19.5,14.5,0
06001442601,18.33,1,0
06043000301,0,1,0
06085504506,0,1,0
06053010606,0.33,1,0
06013378000,1.33,1,0
06029004604,52.17,52.5,0
06013378000,1.5,9,0
06023010700,0,1,0
06023010600,2.17,1,0
06023010600,14,8,0
06023010800,14.67,1.5,0
06079012900,1.17,1,0
06033001300,0.17,1,0
06019000600,2.33,1,0
06001406800,0,1,0
06029000400,7.66,17,0
06033001000,16.33,628,1
06019007201,1.5,1,0
06053001400,0.83,24,0
06007002400,2.5,1,0
06113011300,21.83,1,0
06029004200,2.33,2.5,0
06009000503,1.5,1.5,0
06029003500,1,4,0
06009000501,15.16,1,0
06075026403,4.84,29,0
06075026403,5.83,23,0
06075026403,5.83,19,0
06005000102,17.83,90,1
06113011300,0,386,1
06009000501,16,80,1
06023000300,8,1,0
06023010600,0.33,1,0
06001401000,1.33,1,0
06023010600,0.16,1,0
06089011600,7.66,1,0
06109003200,1.66,2.5,0
06085505006,16.16,5,0
06005000102,15.33,1,0
06023010600,2.99,14.5,0
06023010600,22.5,1,0
06023010600,11.66,6,0
06077005108,1.17,1,0
06087120200,2.67,1,0
06005000102,0,114,1
06023001000,9.17,2,0
06023010600,3,1,0
06087120600,15.84,1,0
06087120600,15.67,1,0
06023010502,0.17,39,0
06009000503,14.84,2,0
06017031406,0,1,0
06085512305,3.34,1,0
06007001702,9.67,1,0
06023001200,0,1,0
06023000700,0.66,1,0
06085506603,0.33,1,0
06013377000,0.83,24,0
06021010502,10.66,1,0
06085506603,0,16,0
06085506603,0,1,0
06001433104,7.67,1,0
06085506603,0,1,0
06085506603,0,1,0
06001406400,2.66,1,0
06085506603,0,1,0
06019006403,17.83,46,0
06109003100,10.17,1,0
06023010600,37.67,28,0
06009000503,9.33,40,0
06009000400,8.66,144.5,1
06029002200,1.68,1,0
06017031406,0.17,118,1
06017031406,0.17,1,0
06017031406,9.33,100.5,1
06017031406,0,1,0
06001402700,0.99,23,0
06075026403,0.83,1,0
06019001600,41,758.5,1
06023010102,16.01,1,0
06083002007,9.5,14,0
06107000201,4.33,259,1
06019002701,1.33,12,0
06053011000,0,7,0
06081613700,7.67,1,0
06081613700,0,1,0
06019006402,1.33,1,0
06019006402,1.33,1,0
06019006402,11.5,28,0
06053011000,0.99,4,0
06019006402,0.66,1,0
06001402700,4.34,23,0
06013371000,10.67,1,0
06061020602,8,1,0
06019006402,0.33,1,0
06109003100,2,105.5,1
06081600500,7,20.5,0
06107000100,9.17,89,1
06061020200,7,1,0
06013337100,8.34,83,1
06013337200,3.83,65,0
06083002708,8.17,49.5,0
06053011000,2.84,4,0
06017031406,3,162,1
06081603700,7.5,1,0
06081613800,1.83,1,0
06085512200,3.33,44,0
06085511800,0.33,1,0
06081613800,1.33,1,0
06077004600,2.66,1,0
06023010700,1.33,1,0
06039000103,6.33,8,0
06039000103,1.33,262,1
06043000301,4.16,128,1
06081613700,0.83,1,0
06043000302,7,1,0
06039000103,2.17,66,0
06075980501,1.67,1,0
06041101100,2.33,1,0
06009000501,2.17,1,0
06007001704,0.84,8,0
06115040800,1.33,3,0
06081613700,0.5,1,0
06081613700,0.33,1,0
06109003100,1.16,1,0
06081613200,1.66,1,0
06009000503,0,12,0
06009000503,0.17,4,0
06009000503,0.17,72,1
06009000503,0.17,1,0
06009000503,0.17,8.5,0
06105000400,5.17,1,0
06009000503,2,86,1
06009000503,0,1,0
06097153005,2.33,1,0
06009000503,0,1,0
06009000503,0,1,0
06089011500,1,1,0
06109003200,4.84,27,0
06023010600,0.83,7,0
06043000301,0.17,1,0
06109002100,5.5,1,0
06039000104,1.33,93,1
06045010300,1.17,5,0
06081613800,2.34,32.5,0
06043000301,3.5,1,0
06013358000,0.16,1,0
06079010201,0.83,1,0
06005000102,4.33,1,0
06085502002,1.33,1,0
06089012400,2.34,2,0
06077005106,0.5,4,0
06013376000,0,1,0
06109003200,2,1,0
06001406500,0.33,1,0
06013338101,1.17,1,0
06075035201,0.84,1,0
06001430400,0.5,1,0
06043000400,2.17,13,0
06023011500,4.34,2,0
06009000501,3.18,1,0
06097153002,0,1,0
06021010400,7.67,1,0
06009000501,3.18,1,0
06109002100,2.51,12,0
06041103200,1.5,1,0
06009000501,3.18,3,0
06053011801,1.17,1,0
06007003600,1.34,1,0
06041106002,2.17,1,0
06043000102,1,1,0
06089012500,2.17,1,0
06017031406,1.67,1,0
06061022013,2.5,1,0
06017031406,0.83,97,1
06017031406,1.34,1,0
06019006501,0.5,1,0
06013318000,2.67,1,0
06079012900,3.67,1,0
06019006402,26.67,1,0
06039000104,0.17,342,1
06039001000,2.5,6,0
06053010606,10,1,0
06083002304,3.84,1,0
06075035100,1.67,1,0
06075030302,2.17,1,0
06075021800,6.84,1,0
06009000400,7.5,92,1
06047000601,2,1,0
06001407800,0.67,1,0
06001405301,0.34,1,0
06087121700,2.68,1,0
06113010401,1.17,1,0
06113010401,1.17,1,0
06079011200,0,11,0
06105000400,1.84,1,0
06109004100,1.84,1,0
06007001703,0.5,1,0
06087121200,6.84,1,0
06077004704,1.84,1,0
06077001000,3.17,1,0
06019006404,7.67,1,0
06097154303,3,67,0
06085504805,1.34,270.5,1
06095252305,0.5,1,0
06005000102,1.34,1,0
06095253107,1.17,1,0
06085508504,2.5,1,0
06029003304,5.01,1,0
06019006602,1.33,1,0
06085504803,2.34,1,0
06023001101,1.83,1,0
06053011101,2.5,3,0
06075011000,2,1,0
06081604800,2.33,1,0
06087121000,4.84,1,0
06023010700,7,1,0
06079011200,2,11,0
06087122201,3.67,1,0
06109005100,1.83,31,0
06087121000,0.33,79,1
06013309000,2.83,513,1
06087121000,0,1,0
06087121000,0,1,0
06087121000,0,1,0
06053011400,3.34,28,0
06053011400,2.67,1,0
06023000500,0.67,1,0
06097153704,1,1,0
06005000102,5.83,1,0
06005000102,1,1,0
06087121000,4.67,45.5,0
06023000500,6.5,1,0
06005000102,1,1,0
06083003102,3.84,1,0
06007002400,0.5,1,0
06029006202,9.33,3.5,0
06081613000,1,38,0
06013371000,3.5,1,0
06097153801,2.67,1.5,0
06089012303,1.67,1,0
06013384000,2.17,1,0
06057000701,3.34,1,0
06001438204,6.5,1,0
06023001101,4.33,1,0
06053011400,2.33,2.5,0
06085500300,2,1,0
06099000102,0.83,1,0
06087101000,2.67,1,0
06107000202,1.67,1,0
06087123300,9,6,0
06103000600,0.34,1,0
06047002401,4,1,0
06077004902,2.17,1,0
06061020602,0.84,3,0
06023001000,1.83,1,0
06085504308,1,18,0
06023001200,0.17,1,0
06089011803,29.67,1,0
06075013000,0.84,14,0
06017031301,2.34,1,0
06023000800,2,1,0
06009000120,4.16,1,0
06047001700,0.16,1,0
06081601800,1.34,1,0
06023001000,28.66,2,0
06001432502,0.83,1,0
06001424001,5.67,1,0
06023010600,22.33,1,0
06089011803,26.33,1,0
06001422200,2.66,1,0
06089011900,1.5,1,0
06089011600,3.17,1,0
06043000301,2.67,1,0
06019000400,0.33,1,0
06013355111,9.17,1,0
06023000700,3.17,1,0
06001405902,1.83,1,0
06101050800,1.33,1,0
06087121800,8.16,23,0
06095252000,3,1,0
06083002502,3.5,1,0
06013371000,7.83,8,0
06087120400,2.5,1,0
06089011600,3,1,0
06023001000,2.17,1,0
06087120500,3.17,1,0
06053011400,0,1,0
06053011400,0,1,0
06097154303,2,31.5,0
06001409500,3.84,1,0
06043000101,0.67,1,0
06009000501,0,3,0
06001430800,0.67,140,1
06077000500,2.67,1,0
06023010700,1,1,0
06099000102,0.67,4,0
06087121300,1.17,1,0
06001402900,1,82,1
06081605500,1,1,0
06001422300,3,1,0
06115041100,3.16,1,0
06013332000,2.67,1,0
06013312000,3,1,0
06103001000,2.17,1,0
06089012400,1.83,1,0
06001400800,0.33,1,0
06013353002,2,1,0
06039000103,5.33,1,0
06061022013,2.17,1.5,0
06013337200,1.33,1,0
06081605300,0.83,1,0
06097151100,0.17,1,0
06041124100,0.17,1183,1
06041103200,2.5,1,0
06097150901,1.33,1,0
06041124100,1.84,1,0
06045010300,4.33,1,0
06041112100,1.67,1,0
06043000200,5.49,56,0
06081604000,2,1,0
06085510300,1,1,0
06053014000,1,1,0
06085504308,0.83,9.5,0
06023000700,0.17,1,0
06057000900,0,142,1
06001406300,1.32,1,0
06081606200,1.32,42,0
06083002808,1.5,1,0
06091010000,0.83,1,0
06043000301,3.82,2,0
06091010000,0,1,0
06091010000,0,1,0
06043000101,6.49,3,0
06091010000,0.83,1,0
06091010000,0.83,1,0
06091010000,0.83,31,0
06083001903,3,1,0
06091010000,0.99,42,0
06091010000,0,4,0
06043000301,4.01,128,1
06007002100,1.34,1,0
06001433800,1.5,1,0
06043000301,2,1,0
06097151100,1.34,3.5,0
06013373000,1.17,1,0
06075012100,0.5,513,1
06053010505,30.5,1,0
06069000100,1.83,1,0
06023001200,27,17,0
06061021304,1.34,14,0
06039000103,3,1,0
06045011200,0,16,0
06043000301,3.33,1,0
06089011803,3.5,1,0
06039000102,0.5,1,0
06023010700,0.5,1,0
06043000200,6.33,1,0
06031001601,2.33,1,0
06007003100,1.66,1,0
06075026301,0.67,1,0
06101050800,3.16,1,0
06085511800,4.34,1,0
06085502910,2.17,1,0
06085502910,26.33,1,0
06087100200,3.34,1,0
06017031406,1,1,0
06087121700,0.34,1,0
06019000200,0.34,1,0
06097154303,0.5,4.5,0
06077003305,0.67,41,0
06013352201,1.17,1,0
06053011400,0,1,0
06053011400,0,1,0
06075016900,2.5,1,0
06007003600,1.84,17,0
06013337100,0,1,0
06013337200,0.33,1,0
06097154303,0,95,1
06099003500,1.66,1,0
06099000102,1.66,1,0
06085509108,23,12.5,0
06085502910,26.16,1,0
06109003200,0,1,0
06053010505,40.66,6.5,0
06087121200,5.33,11,0
06011000500,4.17,1,0
06023000900,2.66,8,0
06089011803,4.33,1,0
06005000101,1.33,1,0
06105000400,0,1,0
06105000400,0,18,0
06045011200,0.17,1,0
06007001600,11.33,1,0
06023000900,1.83,1,0
06085504308,1.5,1,0
06091010000,0.5,1,0
06097154303,0,98,1
06009000501,0.67,1,0
06039000103,2.5,34,0
06107000100,1,1,0
06097153005,1.66,1,0
06029001801,1,1,0
06029002812,1.5,1,0
06013309000,0.16,197,1
06107000100,1.68,1,0
06045011200,4.17,1,0
06109003100,2,1,0
06079012600,2.17,1,0
06001440335,1,1,0
06075026403,1.68,1,0
06033001000,2.5,1,0
06079010300,0,1,0
06029000400,2.16,17,0
06001405500,0,1,0
06089012400,3.51,1,0
06023000300,4,1,0
06107000800,4.83,1.5,0
06053010505,39.83,4.5,0
06085502910,0.5,1,0
06097154201,1.34,1,0
06017030801,0.17,1,0
06075035400,3.83,1,0
06061022002,0.83,1,0
06013309000,5,197,1
06081604101,0.33,1,0
06097152701,0.33,1,0
06085512100,0.33,9,0
06053010501,2.33,36,0
06095251200,2.66,1,0
06087120500,1.16,1,0
06001405901,1.49,1,0
06013338101,0.16,1,0
06007003001,0.84,9,0
06043000301,1.66,1,0
06009000300,0.17,1,0
06017030601,0.33,1,0
06019005000,0.51,1,0
06023000600,1.84,1,0
06115041000,1,1,0
06081610601,3.33,1,0
06033000600,2.51,1,0
06001436401,1.17,1,0
06081601800,18.17,1,0
06085502910,22.16,8.5,0
06081604101,1.16,1,0
06109003200,0.66,1.5,0
06007002400,3.33,1,0
06053010701,1.16,1,0
06081609400,1.33,1,0
06017031402,1,1,0
06045010600,0.33,1,0
06077004001,4.17,1,0
06081603200,4.67,1,0
06081606600,7.17,1,0
06061021322,3.17,2,0
06007001200,1.17,1,0
06001441200,1,1,0
06087120302,17.99,1,0
06113010401,9.32,1,0
06085507600,30.33,1,0
06105000400,22,1,0
06001404502,0.83,1,0
06067009900,0,58,0
06081602400,1.5,1,0
06083002210,2.67,1,0
06097153002,1.33,1,0
06019006402,1.83,1,0
06107000401,1.67,4,0
06081613700,1.51,1,0
06085500800,1,1,0
06077003900,1.17,1,0
06001450200,1.17,1,0
06023000700,0.5,1,0
06109003200,0.33,1,0
06085512305,23.33,1,0
06013369001,1.34,30,0
06023010200,48.51,8,0
06001408200,0.84,1,0
06057000102,1.5,1,0
06075047701,4.83,1,0
06023010200,3.83,21,0
06081606100,0.17,1189,1
06039000700,0.34,1,0
06023001200,1.18,7,0
06107000800,0,3,0
06081606000,0.17,1891,1
06081606000,0.17,31,0
06081606200,0.17,13,0
06097153005,0.66,1,0
06107000100,3.16,89,1
06075035201,2.5,1,0
06105000400,1.01,4,0
06085507301,22.83,1,0
06109003200,1.33,1,0
06077003203,2.17,1,0
06085512200,0,1,0
06085512200,0,1,0
06085512200,0,1,0
06085512200,0,1,0
06087122400,0,1,0
06087122400,0,1,0
06087122400,0,32,0
06087122400,0,1,0
06087122400,5.5,60.5,0
06085512200,0,2,0
06087122400,0,1,0
06013309000,2.5,60,0
06081605500,0,1,0
06081606200,0,1,0
06101050900,1.33,1,0
06081611200,1.66,1,0
06075035201,1.33,1,0
06097154303,1.33,116,1
06069000802,1.17,1,0
06023000800,0.67,1,0
06053014800,0.83,1,0
06081604101,0,1,0
06085511911,20.16,1,0
06103001100,2,11,0
06019005100,0.17,10,0
06085503217,3.67,8,0
06023010700,1.5,1,0
06023010800,1.67,1,0
06001437701,0.18,1,0
06001437701,0.18,1,0
06023011500,0.18,21,0
06023010200,7.5,1,0
06053010606,1,10,0
06085504601,1.99,1,0
06019005100,0,1,0
06089012500,0.16,1,0
06077005501,2.32,1,0
06023011500,0,1,0
06101050900,0,1,0
06101050900,3.33,15.5,0
06081604101,3.33,1,0
06109002200,0,1,0
06109002200,0,1,0
06001442200,0.84,1,0
06109002200,9.5,172.5,1
06023010600,19,3.5,0
06023000300,1,1,0
06075033000,0.5,1,0
06055200504,1,26,0
06083001903,0.83,1,0
06081613000,24.5,3,0
06097154303,0,30,0
06081601200,0.5,1,0
06001406300,0.5,1,0
06103000700,6.33,75,1
06079012302,1.83,1,0
06023010400,2.34,1,0
06075021100,5.5,68,1
06013353001,0.5,943.5,1
06001406500,1.33,1,0
06013380000,2.49,1,0
06017030701,1.5,1.5,0
06113010703,1.84,1,0
06077003803,0.17,1,0
06013306004,0.17,1,0
06039000103,1.17,233,1
06089012500,21.5,15.5,0
06089012500,0,1,0
06081605100,21.33,1,0
06097150609,0.33,1,0
06023010200,2.16,1,0
06085504101,1,1,0
06013337200,0.33,1,0
06087100300,16.5,12,0
06031001200,3,1,0
06081606200,0.17,42,0
06023010600,0.67,1,0
06077003803,1.5,1,0
06001401100,1,62,0
06075031400,0.67,1,0
06013350000,0.67,1,0
06009000400,0.5,1,0
06053011502,1.5,1,0
06083002008,3.16,1,0
06097150500,16.5,3.5,0
06083003102,13.83,2.5,0
06023010200,0.34,5,0
06081605200,1,1,0
06017031406,2.83,1,0
06075020100,0.17,1,0
06075042700,0.5,1,0
06023000600,5.5,1,0
06041124200,14.5,12,0
06089011803,4,1,0
06005000101,12.17,1,0
06007001704,66.51,2204,1
06019006403,0,2,0
06075035300,3,1,0
06101051100,1.33,2,0
06013369001,0.17,30,0
06023010800,0.17,1,0
06013353002,0,1,0
06063000502,3,1,0
06075020700,2.17,1,0
06009000400,9.67,1,0
06023010102,0.5,2487,1
06113010510,0,1,0
06001432502,12.5,1,0
06041125000,0.5,1,0
06013306003,0.67,1,0
06001420300,0.66,1,0
06081608501,1,1,0
06105000200,5,1,0
06081610400,0.83,1,0
06031001200,0,2,0
06075021100,0.5,66,0
06075021100,0.5,1,0
06001435103,12.33,3,0
06095252605,1.67,1,0
06001421900,0.67,1,0
06081606400,1.5,1,0
06081606400,22.17,1,0
06007001702,1.67,1,0
06007001704,17.7,1197,1
06047002500,1.5,2.5,0
06007001704,16.33,736.5,1
06041133000,12,100,1
06081606200,0,42,0
06081601902,20,15,0
06081601902,20,6,0
06081601902,20,12,0
06081602200,20,1,0
06087121401,0.67,1,0
06013301000,1,1,0
06077003601,1.33,5,0
06107000401,2.17,9,0
06023010102,0.17,1,0
06023940000,0,1,0
06023940000,0,6,0
06023940000,0,38,0
06023940000,0.17,1,0
06023940000,0.17,1,0
06023940000,0,1,0
06023940000,0.17,1,0
06023940000,0,1,0
06023940000,0,44,0
06023940000,0,1,0
06001400300,1,1,0
06103000700,0,24,0
06019008401,13.33,10,0
06019003104,6.33,24,0
06001407500,3.66,1,0
06013366001,2.99,1,0
06013352102,0.5,12,0
06053010306,0,2,0
06023010600,13.5,1,0
06019006300,6,261.5,1
06053010306,1.68,2,0
06053010608,5.17,224.5,1
06001437701,0.33,1,0
06001437701,0.33,1,0
06019007300,6.83,86.5,1
06019007300,2.17,1,0
06075035300,3.83,1,0
06085501800,1.5,1,0
06001437701,0.5,1,0
06001437701,0.5,1,0
06103000700,4.18,1,0
06019007002,1.65,1,0
06077004104,1.65,12,0
06031000404,2.17,107,1
06081604101,3.67,25,0
06023011200,2,6,0
06023011200,2,1,0
06023011200,1.83,1,0
06023011200,1.16,8,0
06001407500,1.17,1,0
06001409200,2,1,0
06013352102,1.83,1,0
06001407600,1.17,1,0
06023011200,3.84,155.5,1
06075025403,1.67,1,0
06095252317,0.67,1,0
06095252317,0.67,1,0
06047002000,0,1,0
06047002000,1.5,30,0
06011000100,0.83,1,0
06023011200,0.17,1,0
06029000600,1.5,1,0
06081613000,3.67,1,0
06019003104,1,7,0
06019003104,1,8,0
06081605200,1.66,1,0
06013345203,3.5,9.5,0
06053010306,4.83,2,0
06013375000,1,26,0
06085512032,1,1,0
06097154000,1.33,9.5,0
06001430500,1.33,24,0
06033001100,1.49,5,0
06001408800,0.82,1,0
06097154100,1.32,1.5,0
06109003100,1,1,0
06069000501,1.67,1,0
06007001600,2.84,1,0
06081605100,1.67,28,0
06097153005,0.67,1,0
06029002700,1,1,0
06013332000,0.67,1,0
06023010700,0,1,0
06087100300,3.16,18,0
06057000802,0.83,1,0
06085504202,1.5,1,0
06023010700,2,1,0
06041104101,0.83,1,0
06013317000,0.67,1,0
06053010607,0.33,32,0
06001435400,1.5,1,0
06055200400,1.17,1,0
06029004500,12.83,1.5,0
06023001300,1.67,1,0
06023000800,0.17,2,0
06085502908,1.34,161,1
06077004106,1.34,1,0
06109004200,2.33,1,0
06101050101,0.17,1,0
06085502908,1.17,1,0
06053010606,0.33,1,0
06013376000,0.83,1,0
06039001000,2.83,2,0
06077000900,1.33,1,0
06041110200,0.83,1,0
06055201500,0.83,1,0
06023010300,3.33,46,0
06087121700,0,1,0
06109003100,1.17,1,0
06011000200,2.5,1,0
06013352201,1.17,1,0
06029004500,2.83,1,0
06079012000,0.83,1,0
06013314103,0.66,1,0
06013365002,5.16,26,0
